"1999-03-07","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-09","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-12","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-13","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-14","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-16","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-17","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-19","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-20","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-21","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-24","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-26","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-27","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-28","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-30","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-03-31","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-01","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-02","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-03","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-04","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-05","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-06","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-07","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-09","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-10","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-11","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-16","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-17","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-18","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-19","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-20","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-21","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-23","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-24","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-25","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-27","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-28","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-04-30","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-01","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-02","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-04","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-07","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-08","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-09","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-11","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-12","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-13","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-14","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-15","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-16","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-17","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-18","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-19","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-20","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-21","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-22","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-23","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-24","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-25","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-26","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-28","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
"1999-05-29","10","0","0",NULL,"0","0",NULL,"01","2015-01-11 23:49:44","0000-00-00 00:00:00"
